,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
Vietnam,Vietnam,LOC,0.00000000,0.00000000,de,6.40000000,4063514-4,-1.00000000,,,,ASIA,Vietnam,SEA
A9,A9,LOC,-0.46875000,0.00000000,de,6.40000000,,-1.00000000,,,,EUROPE-AFRICA,Andorra,MED
National Mall,National Mall,LOC,0.00000000,0.00000000,de,6.40000000,,-1.00000000,,,,NORTH-AMERICA,United States,ENA
Trab,Trab,LOC,0.07031250,0.00000000,de,6.40000000,,-1.00000000,,,,EUROPE-AFRICA,Morocco,MED
Madonna di Campiglio,Madonna di Campiglio,LOC,0.48958333,0.00000000,de,6.40000000,,3174326.00000000,P,46.22671000,10.82582000,EUROPE,Italien,WCE
Sachsen-Anhalts,Sachsen-Anhalts,LOC,0.04687500,0.00000000,de,6.40000000,,0.00000000,,,,,,
US-Präsident,US-Präsident,LOC,-0.20312500,0.00000000,de,6.40000000,,0.00000000,,,,,,
Föhr,Föhr,LOC,-0.21875000,0.00000000,de,6.40000000,,0.00000000,,,,,,
Schnees,Schnees,LOC,-0.07812500,0.23437500,de,6.40000000,,0.00000000,,,,,,
Bremens,Bremens,LOC,0.00000000,0.00000000,de,6.40000000,,-1.00000000,,,,EUROPE,Germany,NEU
Ilse,Ilse,LOC,-0.32812500,0.00000000,de,6.40000000,,-1.00000000,,,,EUROPE,Germany,WCE
Mailand,Mailand,LOC,0.35937500,0.00000000,de,6.40000000,,3173435.00000000,P,45.46427000,9.18951000,EUROPE,Italien,WCE
Dörsbach,Dörsbach,LOC,0.00000000,0.00000000,de,6.40000000,7530229-9,-1.00000000,,,,EUROPE,Germany,WCE
Wochenende,Wochenende,LOC,0.00000000,0.15625000,de,6.40000000,,0.00000000,,,,,,
Oberhof,Oberhof,LOC,0.00000000,0.15625000,de,6.40000000,4042931-3,2860282.00000000,P,50.70435000,10.72716000,EUROPE,Germany,WCE
Mittelfranken,Mittelfranken,LOC,-0.31250000,0.00000000,de,6.40000000,4039681-2,-1.00000000,,,,EUROPE,Germany,WCE
Glienicke/Nordbahn,Glienicke/Nordbahn,LOC,-0.43750000,0.00000000,de,6.40000000,4093601-6,-1.00000000,,,,EUROPE,Germany,WCE
Nässe,Nässe,LOC,-0.26562500,0.31250000,de,6.40000000,,-1.00000000,,,,EUROPE,Sweden,NEU
Neuschnee,Neuschnee,LOC,-0.24218750,0.15625000,de,6.40000000,,0.00000000,,,,,,
Ostwestfalen,Ostwestfalen,LOC,0.43750000,0.00000000,de,6.40000000,4117980-8,-1.00000000,,,,EUROPE,Germany,WCE
Nachbarn,Nachbarn,LOC,0.10937500,0.15625000,de,6.40000000,,0.00000000,,,,,,
Winter-Wechsel,Winter-Wechsel,LOC,-0.32812500,0.00000000,de,6.40000000,,0.00000000,,,,,,
Sturm,Sturm,LOC,-0.15625000,0.00000000,de,6.40000000,,6626207.00000000,T,-71.05000000,162.96667000,POLAR,Antarktis,EAN
Winter-Wetter,Winter-Wetter,LOC,0.10937500,0.00000000,de,6.40000000,,0.00000000,,,,,,
Allgäu,Allgäu,LOC,-0.21093750,0.23437500,de,6.40000000,,2891621.00000000,P,47.72674000,10.31389000,EUROPE,Deutschland,WCE
Baden,Baden,LOC,0.25260417,0.00000000,de,6.40000000,,2825297.00000000,P,48.78232000,9.17702000,EUROPE,Deutschland,WCE
Odessa,Odessa,LOC,0.22033898,0.00000000,de,5.90000000,,698740.00000000,P,46.48572000,30.74383000,EUROPE,Ukraine,WCE
Brocken,Brocken,LOC,0.12280702,0.00000000,de,5.70000000,,10787462.00000000,T,-54.48333000,-36.06667000,SOUTHERN,Südgeorgien und die Südlichen Sandwichinseln,SOO
Oldenburg,Oldenburg,LOC,-0.47368421,0.00000000,de,5.70000000,,2857458.00000000,P,53.14118000,8.21467000,EUROPE,Deutschland,NEU
Überflutungen,Überflutungen,LOC,-0.12500000,0.00000000,de,5.60000000,,0.00000000,,,,,,
lrs,lrs,LOC,-0.42857143,0.17857143,de,5.60000000,,5880061.00000000,S,70.13395000,-143.58045000,NORTH-AMERICA,USA,NWN
Nebel,Nebel,LOC,-0.18181818,0.00000000,de,5.50000000,,0.00000000,,,,,,
Sch…,Sch…,LOC,-0.12727273,0.00000000,de,5.50000000,,0.00000000,,,,,,
Kommunen,Kommunen,LOC,0.25454545,0.54545455,de,5.50000000,4115052-1,-1.00000000,,,,EUROPE,France,WCE
Osnabrück,Osnabrück,LOC,0.00000000,0.00000000,de,5.50000000,4043974-4,-1.00000000,,,,EUROPE,Germany,WCE
Winter-Chaos,Winter-Chaos,LOC,-0.12727273,0.54545455,de,5.50000000,,0.00000000,,,,,,
Wetterwechsel,Wetterwechsel,LOC,-0.12727273,0.18181818,de,5.50000000,,0.00000000,,,,,,
Großbritannien,Großbritannien,LOC,0.18181818,0.00000000,de,5.50000000,,0.00000000,,,,,,
Schmalwasser-Talsperre,Schmalwasser-Talsperre,LOC,-0.25454545,0.00000000,de,5.50000000,,0.00000000,,,,,,
St…,St…,LOC,-0.18181818,0.00000000,de,5.50000000,,0.00000000,,,,,,
Nordbayern,Nordbayern,LOC,-0.15454545,0.00000000,de,5.50000000,,0.00000000,,,,,,
Republik,Republik,LOC,-0.38181818,0.54545455,de,5.50000000,4017875-4,-1.00000000,,,,ASIA,Taiwan,EAS
Bund,Bund,LOC,-0.12727273,0.18181818,de,5.50000000,,10519668.00000000,L,20.49241000,79.45535000,ASIA,Indien,SAS
Graz,Graz,LOC,-0.12727273,0.00000000,de,5.50000000,4021912-4,2778067.00000000,P,47.06733000,15.44197000,EUROPE,Austria,WCE
Kalifornien,Kalifornien,LOC,0.12727273,0.18181818,de,5.50000000,,11071615.00000000,L,34.68743000,-116.78467000,NORTH-AMERICA,USA,WNA
Orkanböen,Orkanböen,LOC,-0.54545455,0.00000000,de,5.50000000,,0.00000000,,,,,,
Schneesturm,Schneesturm,LOC,0.00000000,0.00000000,de,5.50000000,,0.00000000,,,,,,
Berchtesgaden,Berchtesgaden,LOC,-0.06363636,0.09090909,de,5.50000000,4005574-7,-1.00000000,,,,EUROPE,Germany,WCE
Bergnot,Bergnot,LOC,0.85454545,0.00000000,de,5.50000000,,0.00000000,,,,,,
Pollenflug,Pollenflug,LOC,0.00000000,0.00000000,de,5.50000000,,0.00000000,,,,,,
Südthailand,Südthailand,LOC,-0.24545455,0.27272727,de,5.50000000,,0.00000000,,,,,,
Straßenmeistereien,Straßenmeistereien,LOC,0.18181818,0.00000000,de,5.50000000,,0.00000000,,,,,,
Andalusien,Andalusien,LOC,-0.12727273,0.00000000,de,5.50000000,4001909-3,-1.00000000,,,,EUROPE-AFRICA,Spain,MED
Amrum,Amrum,LOC,-0.25454545,0.00000000,de,5.50000000,4001781-3,-1.00000000,,,,EUROPE,Germany,NEU
Ausfälle,Ausfälle,LOC,-0.09090909,0.18181818,de,5.50000000,,0.00000000,,,,,,
b…,b…,LOC,0.00000000,0.00000000,de,5.50000000,,0.00000000,,,,,,
Gehwegen,Gehwegen,LOC,-0.18181818,0.00000000,de,5.50000000,,0.00000000,,,,,,
Temperaturunterschiede,Temperaturunterschiede,LOC,0.69090909,0.00000000,de,5.50000000,,0.00000000,,,,,,
Frankreichs,Frankreichs,LOC,0.12727273,0.00000000,de,5.50000000,,0.00000000,,,,,,
Haselpollen,Haselpollen,LOC,-0.12727273,0.00000000,de,5.50000000,,0.00000000,,,,,,
Wasserkuppe,Wasserkuppe,LOC,0.05454545,0.00000000,de,5.50000000,,2813735.00000000,T,50.49820000,9.93739000,EUROPE,Deutschland,WCE
Braunschweig,Braunschweig,LOC,0.28636364,0.40909091,de,5.50000000,4008065-1,-1.00000000,,,,EUROPE,Germany,WCE
Niederösterreich,Niederösterreich,LOC,-0.05454545,0.18181818,de,5.50000000,,2770542.00000000,A,48.33333000,15.75000000,EUROPE,Österreich,WCE
Mecklenburg-Vorpommerns,Mecklenburg-Vorpommerns,LOC,0.18181818,0.18181818,de,5.50000000,,0.00000000,,,,,,
Indien,Indien,LOC,0.80000000,0.00000000,de,5.50000000,,1269750.00000000,A,22.00000000,79.00000000,ASIA,Indien,SAS
Peking,Peking,LOC,0.36363636,0.00000000,de,5.50000000,4075971-4,1816670.00000000,P,39.90750000,116.39723000,ASIA,China,EAS
Augsburg,Augsburg,LOC,0.00000000,0.36363636,de,5.50000000,,0.00000000,,,,,,
Brasilien,Brasilien,LOC,-0.23636364,0.06060606,de,5.50000000,,3469034.00000000,A,-10.00000000,-55.00000000,SOUTH-AMERICA,Brasilien,SAM
Olympia-Winter,Olympia-Winter,LOC,0.12727273,0.00000000,de,5.50000000,,-1.00000000,,,,NORTH-AMERICA,United States,WNA
Flughafen Wien,Flughafen Wien,LOC,-0.05454545,0.00000000,de,5.50000000,,-1.00000000,,,,EUROPE,Austria,WCE
Oberfranken,Oberfranken,LOC,0.00000000,0.00000000,de,5.50000000,,2849446.00000000,P,50.24921000,12.03422000,EUROPE,Deutschland,WCE
sn,sn,LOC,0.44155844,0.18181818,de,5.50000000,,6255146.00000000,L,7.18810000,21.09375000,AFRICA,,CAF
Mond,Mond,LOC,0.25000000,0.83333333,de,5.40000000,,293354.00000000,P,32.24995000,34.91737000,EUROPE-AFRICA,Israel,MED
Sturmflut,Sturmflut,LOC,0.00000000,0.00000000,de,4.90000000,,0.00000000,,,,,,
Schauer,Schauer,LOC,-0.20408163,0.00000000,de,4.90000000,,5046138.00000000,H,44.65575000,-94.05097000,NORTH-AMERICA,USA,CNA
Pariser,Pariser,LOC,-0.41666667,0.20833333,de,4.80000000,,2943127.00000000,T,47.40555000,11.28725000,EUROPE,Deutschland,WCE
Ostdeutschland,Ostdeutschland,LOC,-0.21739130,0.00000000,de,4.60000000,,0.00000000,,,,,,
Spaniens,Spaniens,LOC,0.21739130,0.00000000,de,4.60000000,,0.00000000,,,,,,
Frankfurter Flughafen,Frankfurter Flughafen,LOC,0.00000000,0.43478261,de,4.60000000,,0.00000000,,,,,,
Saturn,Saturn,LOC,0.67391304,0.00000000,de,4.60000000,,-1.00000000,,,,POLAR,,EAN
Rhein-Main-Liveblog,Rhein-Main-Liveblog,LOC,0.00000000,0.00000000,de,4.60000000,,0.00000000,,,,,,
Alster,Alster,LOC,0.28260870,0.00000000,de,4.60000000,4001368-6,-1.00000000,,,,EUROPE,Germany,NEU
Japan,Japan,LOC,-0.07608696,0.10869565,de,4.60000000,,1861060.00000000,A,35.68536000,139.75309000,ASIA,Japan,EAS
Schrank,Schrank,LOC,0.00000000,0.00000000,de,4.60000000,,-1.00000000,,,,NORTH-AMERICA,United States,ENA
Beelitz,Beelitz,LOC,-0.58695652,0.00000000,de,4.60000000,4344126-9,-1.00000000,,,,EUROPE,Germany,WCE
ZEIT am Wochenende,ZEIT am Wochenende,LOC,0.00000000,0.00000000,de,4.60000000,,0.00000000,,,,,,
Lübeck,Lübeck,LOC,0.28260870,0.00000000,de,4.60000000,4036483-5,-1.00000000,,,,EUROPE,Germany,NEU
Norderney,Norderney,LOC,-0.25724638,0.00000000,de,4.60000000,,2862042.00000000,T,53.71417000,7.24150000,EUROPE,Deutschland,NEU
A2,A2,LOC,-0.21739130,0.00000000,de,4.60000000,,863903.00000000,A,41.83333000,21.43333000,EUROPE-AFRICA,Nordmazedonien,MED
Halle,Halle,LOC,0.73913043,0.00000000,de,4.60000000,,2911522.00000000,P,51.48158000,11.97947000,EUROPE,Deutschland,WCE
Südkorea,Südkorea,LOC,0.21739130,0.00000000,de,4.60000000,,1835841.00000000,A,36.50000000,127.75000000,ASIA,Südkorea,EAS
Unstrut,Unstrut,LOC,-0.15217391,0.43478261,de,4.60000000,,2955394.00000000,P,51.36431000,11.29167000,EUROPE,Deutschland,WCE
Oberbayern,Oberbayern,LOC,-0.21739130,0.00000000,de,4.60000000,,2867714.00000000,P,48.13743000,11.57549000,EUROPE,Deutschland,WCE
Hochschwarzwald,Hochschwarzwald,LOC,0.19021739,0.05434783,de,4.60000000,4040556-4,-1.00000000,,,,EUROPE,Germany,WCE
Essen,Essen,LOC,0.00000000,0.00000000,de,4.60000000,4015557-2,2928810.00000000,P,51.45657000,7.01228000,EUROPE,Germany,WCE
Union,Union,LOC,0.21739130,0.21739130,de,4.60000000,,3584767.00000000,A,13.55000000,-87.90000000,CENTRAL-AMERICA,El Salvador,SCA
Kreuzberg,Kreuzberg,LOC,0.60869565,0.00000000,de,4.60000000,1362007056,-1.00000000,,,,EUROPE,Germany,WCE
Tunesien,Tunesien,LOC,-0.43478261,0.00000000,de,4.60000000,4061206-5,-1.00000000,,,,EUROPE-AFRICA,Tunisia,MED
Italiens,Italiens,LOC,0.04347826,0.10869565,de,4.60000000,,6116880.00000000,H,46.36199000,-74.81286000,NORTH-AMERICA,Kanada,ENA
Innsbruck,Innsbruck,LOC,0.03260870,0.00000000,de,4.60000000,,0.00000000,,,,,,
Winterberg,Winterberg,LOC,0.00000000,0.00000000,de,4.60000000,4262019-3,-1.00000000,,,,EUROPE,Germany,WCE
Cottbus,Cottbus,LOC,-0.58695652,0.00000000,de,4.60000000,4070126-8,-1.00000000,,,,EUROPE,Germany,WCE
Mount Everest,Mount Everest,LOC,0.05434783,0.10869565,de,4.60000000,,1283416.00000000,T,27.98791000,86.92529000,ASIA,Nepal,TIB
Wintersaison,Wintersaison,LOC,0.00000000,0.21739130,de,4.60000000,,0.00000000,,,,,,
Gemeinde,Gemeinde,LOC,0.08695652,0.00000000,de,4.60000000,4062244-7,-1.00000000,,,,EUROPE,Liechtenstein,WCE
Regenjacke,Regenjacke,LOC,-0.22826087,0.00000000,de,4.60000000,,0.00000000,,,,,,
Katzenelnbogen,Katzenelnbogen,LOC,-0.15217391,0.00000000,de,4.60000000,4110043-8,-1.00000000,,,,EUROPE,Germany,WCE
Höchstwerte,Höchstwerte,LOC,0.00000000,0.00000000,de,4.60000000,,0.00000000,,,,,,
IbizaHEUTE,IbizaHEUTE,LOC,-0.15217391,0.00000000,de,4.60000000,,0.00000000,,,,,,
Lillehammer,Lillehammer,LOC,-0.21739130,0.00000000,de,4.60000000,4114419-3,-1.00000000,,,,EUROPE,Norway,NEU
Aschaffenburg,Aschaffenburg,LOC,0.00000000,0.00000000,de,4.60000000,4003191-3,-1.00000000,,,,EUROPE,Germany,WCE
Heuschnupfen,Heuschnupfen,LOC,0.21739130,0.21739130,de,4.60000000,,0.00000000,,,,,,
Bauernregeln,Bauernregeln,LOC,0.21739130,0.21739130,de,4.60000000,,0.00000000,,,,,,
Deiche,Deiche,LOC,-0.32608696,0.32608696,de,4.60000000,,0.00000000,,,,,,
Dauerfrost,Dauerfrost,LOC,-0.15217391,0.00000000,de,4.60000000,,0.00000000,,,,,,
Rhön,Rhön,LOC,0.00000000,0.00000000,de,4.60000000,4049862-1,-1.00000000,,,,EUROPE,Germany,WCE
Oberallgäu,Oberallgäu,LOC,0.07608696,0.10869565,de,4.60000000,4042985-4,-1.00000000,,,,EUROPE,Germany,WCE
Winterjacke,Winterjacke,LOC,0.01992754,0.00000000,de,4.60000000,,0.00000000,,,,,,
Kopenhagen,Kopenhagen,LOC,0.21739130,0.00000000,de,4.60000000,,0.00000000,,,,,,
Dresdner,Dresdner,LOC,0.15217391,0.00000000,de,4.60000000,,-1.00000000,,,,EUROPE,Austria,WCE
Mainz,Mainz,LOC,0.02173913,0.05434783,de,4.60000000,4037124-4,-1.00000000,,,,EUROPE,Germany,WCE
Aspen,Aspen,LOC,0.09782609,0.00000000,de,4.60000000,,-1.00000000,,,,NORTH-AMERICA,United States,ENA
Straße,Straße,LOC,0.00000000,0.00000000,de,4.60000000,,2828871.00000000,P,50.31401000,9.46335000,EUROPE,Deutschland,WCE
Sommerpause,Sommerpause,LOC,0.00000000,0.00000000,de,4.60000000,,0.00000000,,,,,,
Autobahn 1,Autobahn 1,LOC,-0.86956522,0.00000000,de,4.60000000,,0.00000000,,,,,,
Landkreis Fulda,Landkreis Fulda,LOC,-0.65217391,0.00000000,de,4.60000000,,2923822.00000000,P,50.55162000,9.67518000,EUROPE,Deutschland,WCE
Gefrierender Regen,Gefrierender Regen,LOC,-0.21739130,0.00000000,de,4.60000000,,0.00000000,,,,,,
Hause,Hause,LOC,0.30434783,0.00000000,de,4.60000000,,-1.00000000,,,,EUROPE,Norway,NEU
Vereinigten Staaten,Vereinigten Staaten,LOC,0.21739130,0.21739130,de,4.60000000,4078704-7,6252001.00000000,A,39.76000000,-98.50000000,NORTH-AMERICA,United States,CNA
Malaysia,Malaysia,LOC,0.26086957,0.10869565,de,4.60000000,,0.00000000,,,,,,
Vorpommern,Vorpommern,LOC,-0.30434783,0.00000000,de,4.60000000,4242861-0,-1.00000000,,,,EUROPE,Germany,WCE
Spätherbst,Spätherbst,LOC,0.00000000,0.00000000,de,4.60000000,,0.00000000,,,,,,
Meterhohe Eisberge,Meterhohe Eisberge,LOC,0.00000000,0.00000000,de,4.60000000,,0.00000000,,,,,,
Spree,Spree,LOC,-0.15217391,0.00000000,de,4.60000000,4093397-0,-1.00000000,,,,EUROPE,Germany,WCE
Gaza,Gaza,LOC,-0.15217391,0.43478261,de,4.60000000,4092680-1,-1.00000000,,,,EUROPE-AFRICA,Palestinian Territory,MED
Pokrowsk,Pokrowsk,LOC,0.35897436,0.00000000,de,3.90000000,,2017824.00000000,P,61.47923000,129.13864000,ASIA,Russland,ESB
Nord-,Nord-,LOC,-0.26315789,0.00000000,de,3.80000000,,0.00000000,,,,,,
Apfel,Apfel,LOC,0.00000000,1.35135135,de,3.70000000,,6632905.00000000,H,-66.34944000,100.75389000,POLAR,Antarktis,EAN
Courchevel,Courchevel,LOC,-0.54054054,0.00000000,de,3.70000000,4196206-0,-1.00000000,,,,EUROPE,France,WCE
Beet,Beet,LOC,0.00000000,0.27027027,de,3.70000000,,5897534.00000000,H,57.65012000,-109.13413000,NORTH-AMERICA,Kanada,NWN
Bormio,Bormio,LOC,0.27027027,0.27027027,de,3.70000000,4225540-5,-1.00000000,,,,EUROPE,Italy,WCE
Nauen,Nauen,LOC,0.00000000,0.00000000,de,3.70000000,4261645-1,-1.00000000,,,,EUROPE,Germany,WCE
Winterdienste,Winterdienste,LOC,0.00000000,1.08108108,de,3.70000000,,0.00000000,,,,,,
lhe,lhe,LOC,0.18918919,0.00000000,de,3.70000000,,1172451.00000000,P,31.55800000,74.35071000,ASIA,Pakistan,WCA
Nürnberg,Nürnberg,LOC,0.00000000,0.00000000,de,3.70000000,4042742-0,-1.00000000,,,,EUROPE,Germany,WCE
Japankäfer,Japankäfer,LOC,-0.37837838,0.00000000,de,3.70000000,,0.00000000,,,,,,
Mittelgebirgen,Mittelgebirgen,LOC,-0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Havel,Havel,LOC,-0.18918919,0.00000000,de,3.70000000,4023868-4,-1.00000000,,,,EUROPE,Germany,WCE
Haus,Haus,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
gefrierenden Regen,gefrierenden Regen,LOC,-0.56756757,0.00000000,de,3.70000000,,0.00000000,,,,,,
Sumatra,Sumatra,LOC,0.00000000,0.54054054,de,3.70000000,4058586-4,-1.00000000,,,,ASIA,Indonesia,SEA
Argentinien,Argentinien,LOC,0.45945946,0.00000000,de,3.70000000,4002890-2,-1.00000000,,,,SOUTH-AMERICA,Argentina,SES
Versand,Versand,LOC,-0.37837838,0.00000000,de,3.70000000,,-1.00000000,,,,EUROPE,Germany,WCE
Blitzeis,Blitzeis,LOC,0.27027027,0.00000000,de,3.70000000,,0.00000000,,,,,,
Birkenpollen,Birkenpollen,LOC,0.37837838,0.00000000,de,3.70000000,,0.00000000,,,,,,
Florida,Florida,LOC,-0.22972973,0.27027027,de,3.70000000,,12217087.00000000,L,26.50000000,-81.00000000,NORTH-AMERICA,USA,ENA
Südafrika,Südafrika,LOC,0.47297297,0.67567568,de,3.70000000,,0.00000000,,,,,,
Tirol,Tirol,LOC,0.27027027,0.00000000,de,3.70000000,4027096-8,-1.00000000,,,,EUROPE,Austria,WCE
Leverkusener,Leverkusener,LOC,0.37837838,0.00000000,de,3.70000000,,0.00000000,,,,,,
Schnee-Chaos,Schnee-Chaos,LOC,-0.09459459,0.13513514,de,3.70000000,,0.00000000,,,,,,
Klagenfurt,Klagenfurt,LOC,-0.35135135,0.00000000,de,3.70000000,,2774326.00000000,P,46.62472000,14.30528000,EUROPE,Österreich,WCE
Wolfsburg,Wolfsburg,LOC,-0.14864865,0.00000000,de,3.70000000,,2806654.00000000,P,52.42452000,10.78150000,EUROPE,Deutschland,WCE
Wendland,Wendland,LOC,0.00000000,0.00000000,de,3.70000000,4023366-2,-1.00000000,,,,EUROPE,Germany,WCE
Ahrtal,Ahrtal,LOC,-1.00000000,0.00000000,de,3.70000000,,12470173.00000000,T,50.53330000,7.06670000,EUROPE,Deutschland,WCE
Sölden,Sölden,LOC,0.45945946,0.00000000,de,3.70000000,4208193-2,-1.00000000,,,,EUROPE,Italy,WCE
Dienstag,Dienstag,LOC,0.00000000,0.27027027,de,3.70000000,,0.00000000,,,,,,
Glatteis-Unfällen,Glatteis-Unfällen,LOC,0.37837838,0.00000000,de,3.70000000,,0.00000000,,,,,,
Wetter-Mix,Wetter-Mix,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Burgenland,Burgenland,LOC,0.27027027,0.54054054,de,3.70000000,4009114-4,-1.00000000,,,,EUROPE,Austria,WCE
Départements,Départements,LOC,0.00000000,0.00000000,de,3.70000000,4022429-6,-1.00000000,,,,CENTRAL-AMERICA,Guatemala,SCA
Vorräte,Vorräte,LOC,0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Rheins,Rheins,LOC,0.04504505,0.27027027,de,3.70000000,,0.00000000,,,,,,
Bad Dürrenberg,Bad Dürrenberg,LOC,0.18918919,0.00000000,de,3.70000000,4280272-6,-1.00000000,,,,EUROPE,Germany,WCE
Startlöchern,Startlöchern,LOC,0.27027027,0.00000000,de,3.70000000,,0.00000000,,,,,,
Niederlande,Niederlande,LOC,0.00000000,0.00000000,de,3.70000000,4042203-3,-1.00000000,,,,EUROPE,The Netherlands,NEU
Live-Karten,Live-Karten,LOC,-0.27027027,0.00000000,de,3.70000000,,0.00000000,,,,,,
Gewitterrisiko,Gewitterrisiko,LOC,-0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Madrid,Madrid,LOC,0.22972973,0.00000000,de,3.70000000,4036862-2,-1.00000000,,,,EUROPE-AFRICA,Spain,MED
Kreis Nordfriesland,Kreis Nordfriesland,LOC,-0.27027027,0.00000000,de,3.70000000,1043077944,-1.00000000,,,,EUROPE,Germany,NEU
Mittelmeer,Mittelmeer,LOC,-0.01351351,0.13513514,de,3.70000000,,363196.00000000,H,35.00000000,20.00000000,EUROPE-AFRICA,,MED
SZ,SZ,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Not,Not,LOC,0.00000000,0.00000000,de,3.70000000,,-1.00000000,,,,ASIA,Vietnam,SEA
Höchststand,Höchststand,LOC,-0.37837838,0.00000000,de,3.70000000,,0.00000000,,,,,,
Ostwind,Ostwind,LOC,0.37837838,0.00000000,de,3.70000000,,0.00000000,,,,,,
Kreuzberger,Kreuzberger,LOC,0.18918919,0.00000000,de,3.70000000,,-1.00000000,,,,EUROPE,Germany,NEU
Alpenraum,Alpenraum,LOC,-0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Erkältungssaison,Erkältungssaison,LOC,-0.27027027,0.00000000,de,3.70000000,,0.00000000,,,,,,
A1,A1,LOC,0.54054054,0.00000000,de,3.70000000,,-1.00000000,,,,ASIA,Vietnam,SEA
Polens,Polens,LOC,-0.81081081,0.00000000,de,3.70000000,,-1.00000000,,,,EUROPE,Poland,WCE
Urlauberinsel,Urlauberinsel,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Pakistan,Pakistan,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
M…,M…,LOC,-0.27027027,0.00000000,de,3.70000000,,0.00000000,,,,,,
Umweltamt,Umweltamt,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Pollensaison,Pollensaison,LOC,0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Massenkarambolagen,Massenkarambolagen,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Eisschollen,Eisschollen,LOC,-0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Montagfrüh,Montagfrüh,LOC,-0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Diesel,Diesel,LOC,0.30630631,0.00000000,de,3.70000000,,-1.00000000,,,,CENTRAL-AMERICA,Mexico,NCA
Frust,Frust,LOC,0.28378378,0.40540541,de,3.70000000,,2981525.00000000,P,47.45898000,-0.79572000,EUROPE,France,WCE
Hiddensee,Hiddensee,LOC,-0.66891892,0.00000000,de,3.70000000,,3209281.00000000,P,54.56689000,13.10411000,EUROPE,Deutschland,NEU
Braunlage,Braunlage,LOC,0.00000000,0.00000000,de,3.70000000,4008060-2,-1.00000000,,,,EUROPE,Germany,WCE
Jupiter,Jupiter,LOC,0.83783784,0.00000000,de,3.70000000,,-1.00000000,,,,NORTH-AMERICA,United States,ENA
Pergola,Pergola,LOC,0.00000000,0.00000000,de,3.70000000,1230581-9,-1.00000000,,,,EUROPE-AFRICA,Italy,MED
Sicherheitsgründen,Sicherheitsgründen,LOC,-0.27027027,0.00000000,de,3.70000000,,0.00000000,,,,,,
Schneetreiben,Schneetreiben,LOC,0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Steinach,Steinach,LOC,0.00000000,0.00000000,de,3.70000000,4057124-5,2828907.00000000,P,50.43129000,11.15909000,EUROPE,Germany,WCE
Rügen,Rügen,LOC,-0.83108108,0.00000000,de,3.70000000,4050875-4,-1.00000000,,,,EUROPE,Germany,NEU
Orkanartige Böen,Orkanartige Böen,LOC,-0.75675676,0.00000000,de,3.70000000,,0.00000000,,,,,,
Hochwasser,Hochwasser,LOC,-1.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Dertour,Dertour,LOC,0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Iran,Iran,LOC,0.18918919,0.00000000,de,3.70000000,4027653-3,130758.00000000,A,32.00000000,53.00000000,ASIA,Iran,WCA
Nordens,Nordens,LOC,-0.18918919,0.00000000,de,3.70000000,,-1.00000000,,,,EUROPE,United Kingdom,NEU
Glättegefahr,Glättegefahr,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Schulausfällen,Schulausfällen,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Niederbayern,Niederbayern,LOC,-0.08108108,0.00000000,de,3.70000000,4034367-4,-1.00000000,,,,EUROPE,Germany,WCE
Berliner Flughafen,Berliner Flughafen,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Sint-Annaland,Sint-Annaland,LOC,-0.54054054,0.00000000,de,3.70000000,7570322-1,-1.00000000,,,,EUROPE,The Netherlands,WCE
Hochwasserkatastrophe,Hochwasserkatastrophe,LOC,0.09459459,0.13513514,de,3.70000000,,0.00000000,,,,,,
Sprühregen,Sprühregen,LOC,-0.18918919,0.00000000,de,3.70000000,,0.00000000,,,,,,
Freibad-Tipps,Freibad-Tipps,LOC,0.00000000,0.00000000,de,3.70000000,,0.00000000,,,,,,
Bärenpark,Bärenpark,LOC,-0.18918919,0.00000000,de,3.70000000,,-1.00000000,,,,EUROPE,Switzerland,WCE
Regensburg,Regensburg,LOC,0.00000000,0.00000000,de,3.70000000,4048989-9,-1.00000000,,,,EUROPE,Germany,WCE
